,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Yer Fıstığı,Corny Fındık - yer Fıstığı Kuruyemiş Bar 2,Corny,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Kuruyemişli Atıştırmalıklar",carrefour,Istanbul Bayrampaşa Forum Hıpe,20.5,2025-05-02 10:14,0
Yer Fıstığı,Tadım Tuzlu Yer Fıstığı 90 gr,Tadım,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Kuruyemişler Marka, Kuruyemiş, Kavrulmuş Kuruyemiş, Kuruyemiş Ve Cipsler",carrefour,Istanbul Esenler Esprı Süper,23.25,2025-05-02 10:14,0
Yer Fıstığı,Yer Fıstığı Kızartılmış 150 gr Simbat,Simbat,"050202-kuruyemiş, 05-kuruyemiş, 0502-kuruyemi̇ş",bim,Bağlarbaşıgaziosmanpaşa,26.5,2025-05-02 10:14,0
Yer Fıstığı,Kuruyemiş İşlenmiş Yer Fıstığı 150 gr Çerezya,Çerezya,"Fıstık, Kuruyemi̇şler, Kuruyemiş",a101,Çukurçeşme Gaziosmanpaşa Istanbul,26.5,2025-05-02 10:14,0
Yer Fıstığı,Carrefour Tuzlu Yer Fıstığı 150 Gr,Carrefour,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Kavrulmuş Kuruyemiş",carrefour,Istanbul Esenler Esprı Süper,29.9,2025-05-02 10:14,0
Yer Fıstığı,Emsal Osmaniye Yer Fıstığı 200 gr,Osmaniye,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Fıstık, Çerez, Kuruyemi̇ş",migros,Avasköy Bayrampaşa M Migros,35.9,2025-05-02 10:14,0
Yer Fıstığı,Migros Osmaniye İç Yer Fıstığı 200 gr,Osmaniye,"Pl Kuruyemi̇ş, Pl Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Pl Fıstık, Pl Çerez",migros,Avasköy Bayrampaşa M Migros,37.5,2025-05-02 10:14,0
Yer Fıstığı,Yer Fıstığı Tuzlu 200 Gr Simbat,Simbat,"050202-kuruyemiş, 05-kuruyemiş, 0502-kuruyemi̇ş",bim,Bağlarbaşıgaziosmanpaşa,37.5,2025-05-02 10:14,0
Yer Fıstığı,Tadım Fırınlanmış Tuzsuz Yer Fıstığı 180 gr,Tadım,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Fıstık, Kuruyemi̇şler, Kavrulmuş Kuruyemiş, Çerez, Kuruyemi̇ş",migros,Bayrampaşa Pashador Mm Migros,42.45,2025-05-02 10:14,0
Yer Fıstığı,Tadım İşlenmiş Yer Fıstığı 180 gr,Tadım,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Fıstık, Kavrulmuş Kuruyemiş, Çerez, Kuruyemi̇ş",migros,Avasköy Bayrampaşa M Migros,43.45,2025-05-02 10:14,0
Yer Fıstığı,Tadım İşlenmiş Yer Fıstığı 180 gr,Tadım,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Fıstık, Kavrulmuş Kuruyemiş, Çerez, Kuruyemi̇ş",carrefour,Istanbul Ramı Kışla Cad Mını,43.5,2025-05-02 10:14,0
Yer Fıstığı,Tadım Fırınlanmış Tuzsuz Yer Fıstığı 180 gr,Tadım,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Fıstık, Kuruyemi̇şler, Kavrulmuş Kuruyemiş, Çerez, Kuruyemi̇ş",carrefour,Istanbul Küçükköy Süper,46.5,2025-05-02 10:14,0
