,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Kaşar Peyniri,Mis Tam Yağlı Kaşar Peyniri 225 Gr,Mis,"Peynir-günlük Servis, Taze Kaşar, Kaşar Peyniri",sok,Gop Kızılay,73.5,2025-05-04 10:16,0
Kaşar Peyniri,Cihan - ser Eski Kaşar Peyniri 100 gr,Cihanser,"Peynır, Gıda, Kaşar Peynir, Self Servıs",carrefour,Istanbul Esenler Esprı Süper,86.25,2025-05-04 10:16,0
Kaşar Peyniri,Calmio Tam Yağlı Kaşar Peyniri 200 gr,Calmio,"Peynır, Gıda, Kaşar Peynir, Self Servıs",carrefour,Istanbul Bayrampaşa Forum Hıpe,88.9,2025-05-04 10:16,0
Kaşar Peyniri,Sek Kaşar Peyniri 200 gr,Sek,"Peynir Paket, Kaşar Peyni̇ri̇, Peynir Günlük Servis Ve Katı Yağ, Taze Kaşar",migros,Bayrampaşa Pashador Mm Migros,110.0,2025-05-04 10:16,0
Kaşar Peyniri,Torku Kaşar Peyniri Tam Yağlı 350 gr,Torku,"Peynir Paket, Kaşar Peyni̇ri̇, Peynir Günlük Servis Ve Katı Yağ, Taze Kaşar",migros,Bayrampaşa Pashador Mm Migros,144.9,2025-05-04 10:15,0
Kaşar Peyniri,Pınar Taze Kaşar Peyniri 200 gr,Pınar,"Peynir Paket, Kaşar Peyni̇ri̇, Peynir Günlük Servis Ve Katı Yağ, Taze Kaşar",migros,Mjet Merkez Mh Gop Istanbul,149.0,2025-05-04 10:16,0
Kaşar Peyniri,Mis Tam Yağlı Kaşar Peyniri 500 Gr,Mis,"Peynir-günlük Servis, Taze Kaşar, Kaşar Peyniri",sok,Gop Kızılay,159.5,2025-05-04 10:16,0
Kaşar Peyniri,Migros Eski Kaşar Peyniri 350 gr,Migros,"Pl Peynir Paket, Pl Eski Kaşar, Pl Kaşar Peyni̇ri̇, Pl Peynir Günlük Servis Ve Katı Yağ",migros,Avasköy Bayrampaşa M Migros,166.9,2025-05-04 10:16,0
Kaşar Peyniri,Yörsan Tam Yağlı Kaşar Peyniri 400 gr,Yörsan,"Peynir Paket, Kaşar Peyni̇ri̇, Peynir Günlük Servis Ve Katı Yağ, Taze Kaşar",migros,Bayrampaşa Pashador Mm Migros,179.9,2025-05-04 10:16,0
Kaşar Peyniri,President Kaşar Peyniri 400 gr,President,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Peynir Günlük Servis Ve Katı Yağ, Self Servıs, Taze Kaşar",carrefour,Istanbul Vıa Venezıa Süper,186.95,2025-05-04 10:15,0
Kaşar Peyniri,Tarsüt Tam Yağlı Kaşar Peyniri 700 Gr,Tarım Kredi,"Gıda, Peyni̇r, Kaşar, Süt Ve Süt Ürünleri",tarim_kredi,Istanbul Bayrampaşa,199.9,2025-05-04 10:16,0
Kaşar Peyniri,Tahsildaroğlu Taze Kaşar Peyniri 400 gr,Tahsildaroğlu,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Peynir Günlük Servis Ve Katı Yağ, Self Servıs, Taze Kaşar",carrefour,Istanbul Vıa Venezıa Süper,199.9,2025-05-04 10:16,0
Kaşar Peyniri,Tahsildaroğlu Taze Kaşar Peyniri 400 gr,Tahsildaroğlu,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Peynir Günlük Servis Ve Katı Yağ, Self Servıs, Taze Kaşar",migros,Avasköy Bayrampaşa M Migros,206.5,2025-05-04 10:16,0
Kaşar Peyniri,President Kaşar Peyniri 400 gr,President,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Peynir Günlük Servis Ve Katı Yağ, Self Servıs, Taze Kaşar",migros,Bayrampaşa Pashador Mm Migros,209.0,2025-05-04 10:15,0
Kaşar Peyniri,Sütaş Kaşar Peyniri 600 Gr,Sütaş,"Peynir Paket, Gıda, Peyni̇r, Kaşar Peyni̇ri̇, Kaşar, Peynir Günlük Servis Ve Katı Yağ, Süt Ve Süt Ürünleri, Taze Kaşar",tarim_kredi,Istanbul Bayrampaşa,209.5,2025-05-04 10:16,0
Kaşar Peyniri,Mis Tam Yağlı Kaşar Peyniri 700 Gr,Mis,"Peynir-günlük Servis, Taze Kaşar, Kaşar Peyniri",sok,Gop Kızılay,215.0,2025-05-04 10:16,0
Kaşar Peyniri,Tam Yağlı Kaşar Peyniri 1000 Gr Terzioğlu,Terzioğlu,"170223-taze Kaşar, 1702-sütlü Mamuller, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,239.0,2025-05-04 10:16,0
Kaşar Peyniri,President Kaşar Peyniri 600 gr,President,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Peynir Günlük Servis Ve Katı Yağ, Self Servıs, Taze Kaşar",carrefour,Istanbul Vıa Venezıa Süper,267.0,2025-05-04 10:16,0
Kaşar Peyniri,Migros Taze Kaşar Peyniri 700 gr,Migros,"Pl Peynir Paket, Pl Taze Kaşar, Pl Kaşar Peyni̇ri̇, Pl Peynir Günlük Servis Ve Katı Yağ",migros,Karadolap Istanbul M Migros,269.9,2025-05-04 10:16,0
Kaşar Peyniri,Ekici Taze Kaşar Peyniri 600 gr,Ekici,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Self Servıs, Peynir Günlük Servis Ve Katı Yağ, Taze Kaşar",carrefour,Istanbul Bayrampaşa Forum Hıpe,338.5,2025-05-04 10:16,0
Kaşar Peyniri,Calmio Tam Yağlı Taze Kaşar Peyniri,Calmio,"Sarküterı, Taze Gıdalar, Süt Ürünlerı, Kaşar Peynir Kg",carrefour,Istanbul Vıa Venezıa Süper,379.0,2025-05-04 10:16,0
Kaşar Peyniri,İçim Kaşar Peyniri 1 kg,Ülker,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Self Servıs, Peynir Günlük Servis Ve Katı Yağ, Taze Kaşar",carrefour,Istanbul Bayrampaşa Forum Hıpe,389.0,2025-05-04 10:16,0
Kaşar Peyniri,Baltalı Keçi Kaşar Peyniri 300 gr,Baltalı,"Peynır, Peynir Paket, Gıda, Kaşar Peyni̇ri̇, Kaşar Peynir, Self Servıs, Peynir Günlük Servis Ve Katı Yağ, Taze Kaşar",carrefour,Istanbul Bayrampaşa Forum Hıpe,469.45,2025-05-04 10:16,0
Kaşar Peyniri,Karagöl Mut Kaşar Peyniri,Karagöl,"Sarküterı, Taze Gıdalar, Süt Ürünlerı, Kaşar Peynir Kg",carrefour,Istanbul Vıa Venezıa Süper,515.0,2025-05-04 10:16,0
Kaşar Peyniri,Ekici Blok Kaşar Peyniri,Ekici,"Sarküterı, Taze Gıdalar, Süt Ürünlerı, Kaşar Peynir Kg",carrefour,Istanbul Bayrampaşa Forum Hıpe,565.0,2025-05-04 10:16,0
Kaşar Peyniri,Cihanser Teker Eski Kaşar Peyniri,Cihanser,"Sarküterı, Taze Gıdalar, Süt Ürünlerı, Kaşar Peynir Kg",carrefour,Istanbul Vıa Venezıa Süper,590.0,2025-05-04 10:16,0
Kaşar Peyniri,Koçulu Trakya Eski Kaşar Peyniri kg,Koçulu,"Sarküterı, Taze Gıdalar, Süt Ürünlerı, Kaşar Peynir Kg",carrefour,Istanbul Bayrampaşa Forum Hıpe,894.9,2025-05-04 10:16,0
