,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Domates,Domates,Markasız,"Mevsi̇m Sebzeleri̇, Normal Se, Sebzeler, 10-meyve Sebze, Meyve Ve Sebzeler, Meyve Sebze, 1001-meyve Sebzeler, Üretim Ürünleri Meyve Sebze, Meyve-sebze, 100102-karpuz, Sebze, Domates, Normal Sebzeler",sok,Gop Kızılay,39.5,2025-05-05 10:15,0
Domates,Domates Salkım ,Markasız,"Normal Se, Mevsi̇m Sebzeleri̇, Meyvelerı Yenen Sebz, Meyve Ve Sebzeler, Sebzeler, Taze Gıdalar, Sebze, Normal Sebzeler, Domates, Meyve Ve Sebze",carrefour,Istanbul Küçükköy Süper,39.9,2025-05-05 10:15,0
Domates,Domates,Markasız,"Mevsi̇m Sebzeleri̇, Normal Se, Sebzeler, 10-meyve Sebze, Meyve Ve Sebzeler, Meyve Sebze, 1001-meyve Sebzeler, Üretim Ürünleri Meyve Sebze, Meyve-sebze, 100102-karpuz, Sebze, Domates, Normal Sebzeler",migros,Mjet Merkez Mh Gop Istanbul,39.95,2025-05-05 10:15,0
Domates,Domates Salkım ,Markasız,"Normal Se, Mevsi̇m Sebzeleri̇, Meyvelerı Yenen Sebz, Meyve Ve Sebzeler, Sebzeler, Taze Gıdalar, Sebze, Normal Sebzeler, Domates, Meyve Ve Sebze",hakmar,Selamlıüsküdar,39.95,2025-05-05 10:15,0
Domates,Domates,Markasız,"Mevsi̇m Sebzeleri̇, Normal Se, Sebzeler, 10-meyve Sebze, Meyve Ve Sebzeler, Meyve Sebze, 1001-meyve Sebzeler, Üretim Ürünleri Meyve Sebze, Meyve-sebze, 100102-karpuz, Sebze, Domates, Normal Sebzeler",hakmar,Selimpaşa  Üsküdar,39.95,2025-05-05 10:15,0
Domates,Domates,Markasız,"Mevsi̇m Sebzeleri̇, Normal Se, Sebzeler, 10-meyve Sebze, Meyve Ve Sebzeler, Meyve Sebze, 1001-meyve Sebzeler, Üretim Ürünleri Meyve Sebze, Meyve-sebze, 100102-karpuz, Sebze, Domates, Normal Sebzeler",tarim_kredi,Istanbul Rami Market,47.9,2025-05-05 10:15,0
Domates,Domates,Markasız,"Mevsi̇m Sebzeleri̇, Normal Se, Sebzeler, 10-meyve Sebze, Meyve Ve Sebzeler, Meyve Sebze, 1001-meyve Sebzeler, Üretim Ürünleri Meyve Sebze, Meyve-sebze, 100102-karpuz, Sebze, Domates, Normal Sebzeler",bim,Bağlarbaşıgaziosmanpaşa,49.5,2025-05-05 10:15,0
Domates,Domates,Markasız,"Mevsi̇m Sebzeleri̇, Normal Se, Sebzeler, 10-meyve Sebze, Meyve Ve Sebzeler, Meyve Sebze, 1001-meyve Sebzeler, Üretim Ürünleri Meyve Sebze, Meyve-sebze, 100102-karpuz, Sebze, Domates, Normal Sebzeler",a101,Sarıgöl Gaziosmanpaşa Istanbul,49.5,2025-05-05 10:15,0
Domates,Domates Salkım ,Markasız,"Normal Se, Mevsi̇m Sebzeleri̇, Meyvelerı Yenen Sebz, Meyve Ve Sebzeler, Sebzeler, Taze Gıdalar, Sebze, Normal Sebzeler, Domates, Meyve Ve Sebze",sok,Gop Sarıgöl,49.9,2025-05-05 10:15,0
Domates,Pembe Domates,Markasız,"10-meyve Sebze, 1001-meyve Sebzeler, 100102-karpuz",bim,Bağlarbaşıgaziosmanpaşa,59.0,2025-05-05 10:15,0
Domates,Domates Kokteyl,Markasız,"10-meyve Sebze, 1001-meyve Sebzeler, 100102-karpuz",bim,Bağlarbaşıgaziosmanpaşa,59.0,2025-05-05 10:15,0
Domates,Domates Salkım Dökme,Markasız,"10-meyve Sebze, 1001-meyve Sebzeler, 100102-karpuz",bim,Bağlarbaşıgaziosmanpaşa,59.0,2025-05-05 10:15,0
Domates,Domates Kahvaltılık ,Sivas Birlik,"Normal Se, Meyve Ve Sebzeler, Normal Sebzeler",hakmar,Selamlıüsküdar,59.95,2025-05-05 10:15,0
