,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Kesme Şeker,Sargılı Küp Şeker 500 gr Nar,Nar,"1704-bakli̇yat Ve Unlu Mamuller, 170435-kesme Şeker, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,24.75,2025-05-16 10:19,0
Kesme Şeker,Carrefour Küp Şeker 750 gr,Carrefour,"Kuru Gıdalar, Gıda, Mutfak Şekerleri, Mutfak Şekerleri̇",carrefour,Istanbul Esenler Esprı Süper,38.9,2025-05-16 10:19,0
Kesme Şeker,Irmak Tekli Sargılı Küp Şeker 500 gr ( poşet ),Irmak,"Bakliyat Bulgur Pirinç Şeker, Şeker, Sarma Küp Şekerler, Şeker Çeşi̇tleri̇",migros,Avasköy Bayrampaşa M Migros,41.95,2025-05-16 10:19,0
Kesme Şeker,Irmak Küp Şeker 750 gr,Irmak,"Bakliyat Bulgur Pirinç Şeker, Şeker, Şeker Çeşi̇tleri̇, Küp Şekerler",migros,Avasköy Bayrampaşa M Migros,41.95,2025-05-16 10:19,0
Kesme Şeker,Carrefour Sargılı Küp Şeker 500 Gr,Carrefour,"Kuru Gıdalar, Gıda, Mutfak Şekerleri, Mutfak Şekerleri̇",carrefour,Istanbul Esenler Esprı Süper,47.5,2025-05-16 10:19,0
Kesme Şeker,Tarım Kredi Küp Şeker 1 kg ( 405 Ad ),Tarım Kredi,"Şeker, Gıda, Temel Gıda Ürünleri, Küp",tarim_kredi,Istanbul Bayrampaşa,47.5,2025-05-16 10:19,0
Kesme Şeker,Altınküp Küp Şeker 1 kg,Altınküp,"Şeker, Mutfak Şekerleri, Beyaz Küp Şeker",sok,Gop Kızılay,49.5,2025-05-16 10:19,0
Kesme Şeker,Küp Şeker 1000 gr Pekşeker,Pekşeker,"Kahvaltılık Ürünler, Küp Şeker, Küp Şekerler",hakmar,Selamlıüsküdar,49.5,2025-05-16 10:19,0
Kesme Şeker,Altınküp Tek Sargılı Küp Şeker 750 gr,Altınküp,"Şeker, Esmer Küp Şeker, Mutfak Şekerleri",sok,Gop Sarıgöl,49.9,2025-05-16 10:19,0
Kesme Şeker,Kayseri Şeker Kahverengi Küp Şeker 500 gr,Kayseri Şeker,"Bakliyat Bulgur Pirinç Şeker, Şeker, Şeker Çeşi̇tleri̇, Küp Şekerler",migros,Bayrampaşa Pashador Mm Migros,49.95,2025-05-16 10:19,0
Kesme Şeker,Balküpü Küp Şeker 1 kg,Balküpü,"Kuru Gıdalar, Şeker, Un Ve Bakliyatlar, Gıda, Mutfak Şekerleri, Bakli̇yat Ve Kuru Gıdalar, Mutfak Şekerleri̇, Küp Şeker, Kesme Şeker, Küp Şekerler",carrefour,Istanbul Bayrampaşa Forum Hıpe,51.95,2025-05-16 10:19,0
Kesme Şeker,Balküpü Küp Şeker 1 kg,Balküpü,"Kuru Gıdalar, Şeker, Un Ve Bakliyatlar, Gıda, Mutfak Şekerleri, Bakli̇yat Ve Kuru Gıdalar, Mutfak Şekerleri̇, Küp Şeker, Kesme Şeker, Küp Şekerler",hakmar,Selamlıüsküdar,56.5,2025-05-16 10:19,0
Kesme Şeker,Altınküp Esmer Küp Şeker 500 gr,Altınküp,"Şeker, Esmer Küp Şeker, Mutfak Şekerleri",sok,Gop Kızılay,57.95,2025-05-16 10:19,0
Kesme Şeker,Balküpü Elite Küp Şeker 750 gr,Balküpü,"Kuru Gıdalar, Gıda, Mutfak Şekerleri, Mutfak Şekerleri̇",carrefour,Istanbul Bayrampaşa Forum Hıpe,59.95,2025-05-16 10:19,0
Kesme Şeker,Migros Kahverengi Esmer Küp Şeker 500 gr,Migros,"Pl Şeker, Pl Şeker Çeşi̇tleri̇, Pl Bakliyat Bulgur Pirinç Şeker, Pl Esmer Şekerler",migros,Avasköy Bayrampaşa M Migros,61.95,2025-05-16 10:19,0
Kesme Şeker,Carrefour Kahverengi Küp Şeker 500 Gr,Carrefour,"Kuru Gıdalar, Gıda, Mutfak Şekerleri, Mutfak Şekerleri̇",carrefour,Istanbul Esenler Esprı Süper,65.0,2025-05-16 10:19,0
Kesme Şeker,Takita Kahverengi Küp Şeker 500 gr,Takita,"Bakliyat Bulgur Pirinç Şeker, Şeker, Esmer Şekerler, Şeker Çeşi̇tleri̇",migros,Bayrampaşa Pashador Mm Migros,146.95,2025-05-16 10:19,0
